web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;date;Home_team;Away_team
1572688600-108;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/udinese-ac-milan/bJhlj7kK/;;;3.85;3.35;2.04;null;Udinese;AC Milan
1572688762-1087;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/torino-ac-milan/4bCvyj26/;;;2.50;3.10;3.00;null;Torino;AC Milan
1572688819-1435;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-udinese/lOokX12O/;;;1.55;4.15;6.50;null;Fiorentina;Udinese
1572688661-496;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/inter-udinese/40FJiKQO/;;;1.33;5.35;8.70;null;Inter;Udinese
1572688801-1327;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/verona-sampdoria/vmRbi5mt/;;;2.60;3.25;2.70;null;Verona;Sampdoria
1572688816-1429;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/inter-juventus/IwQ2jP2n/;;;2.75;3.00;2.80;null;Inter;Juventus
1572688652-426;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Inter;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-inter/bsyys3C6/;;;5.50;4.00;1.57;null;Cagliari;Inter
1572688709-805;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Torino;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-torino/MFflQYml/;;;3.00;3.30;2.45;null;Sampdoria;Torino
1572688889-1879;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-lazio/E1ROQKdk/;;;2.50;3.40;2.75;null;Fiorentina;Lazio
1572688843-1599;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a/udinese-torino/UB0mp9cA/;;;2.90;3.10;2.60;null;Udinese;Torino
1572688923-2094;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lazio-Torino;https://www.betexplorer.com/soccer/italy/serie-a/lazio-torino/O0zBxIe1/;;;1.53;4.45;6.20;null;Lazio;Torino
1572688900-1943;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-ac-milan/OxhOoMYE/;;;2.06;3.35;3.55;null;AS Roma;AC Milan
1572688638-346;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-sampdoria/UNKfcOdm/;;;2.20;3.40;3.20;null;Sassuolo;Sampdoria
1572688743-998;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/napoli-cagliari/06FNvY2s/;;;1.18;7.00;15.00;null;Napoli;Cagliari
1572688777-1210;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/napoli-brescia/UDFgrSAP/;;;1.18;7.00;15.00;null;Napoli;Brescia
1572688665-525;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-juventus/KCD7fMt6/;;;4.50;3.45;1.88;null;Fiorentina;Juventus
1572688668-546;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/verona-ac-milan/Q9GFh0BI/;;;4.92;3.40;1.88;null;Verona;AC Milan
1572688628-268;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/juventus-napoli/IqixussJ/;;;2.09;3.35;3.80;null;Juventus;Napoli
1572688843-1601;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a/udinese-torino/UB0mp9cA/;;;2.95;3.05;2.60;null;Udinese;Torino
1572688747-1020;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/inter-lazio/bcTeqEfQ/;;;1.95;3.50;3.90;null;Inter;Lazio
1572688794-1294;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-fiorentina/hdWAJrYO/;;;2.40;3.25;3.05;null;AC Milan;Fiorentina
1572688709-796;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Torino;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-torino/MFflQYml/;;;3.00;3.30;2.47;null;Sampdoria;Torino
1572688687-666;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/torino-lecce/YFws9Lea/;;;1.42;4.40;7.50;null;Torino;Lecce
1572688896-1926;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-udinese/82aiqTCG/;;;1.43;4.90;7.15;null;Atalanta;Udinese
1572688819-1433;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-udinese/lOokX12O/;;;1.49;4.05;6.30;null;Fiorentina;Udinese
1572688896-1938;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-udinese/82aiqTCG/;;;1.43;4.80;8.22;null;Atalanta;Udinese
1572688638-344;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-sampdoria/UNKfcOdm/;;;2.25;3.40;3.20;null;Sassuolo;Sampdoria
1572688750-1048;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/genoa-bologna/4bzmozQD/;;;2.38;3.50;2.90;null;Genoa;Bologna
1572688876-1788;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a/inter-parma/2N3Fmr42/;;;1.29;5.90;11.50;null;Inter;Parma
1572688684-652;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-sassuolo/xlpYAsRn/;;;1.57;4.33;5.50;null;AS Roma;Sassuolo
1572688733-934;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/brescia-juventus/C4m1NWX6/;;;7.00;4.10;1.47;null;Brescia;Juventus
1572688771-1149;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Spal;https://www.betexplorer.com/soccer/italy/serie-a/juventus-spal/6uUbMpl6/;;;1.19;7.10;16.00;null;Juventus;Spal
1572688777-1197;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/napoli-brescia/UDFgrSAP/;;;1.20;7.00;13.00;null;Napoli;Brescia
1572688726-889;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-fiorentina/KnnLQpN1/;;;2.19;3.47;3.27;null;Atalanta;Fiorentina
1572688733-944;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/brescia-juventus/C4m1NWX6/;;;7.00;4.20;1.49;null;Brescia;Juventus
1572688929-2156;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-bologna/jmx3vvRl/;;;2.60;3.30;2.70;null;Cagliari;Bologna
1572688674-586;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/parma-cagliari/rRpUBNBt/;;;2.10;3.25;3.60;null;Parma;Cagliari
1572688641-367;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-Verona;https://www.betexplorer.com/soccer/italy/serie-a/lecce-verona/pjqO2pZP/;;;2.00;3.50;3.80;null;Lecce;Verona
1572688709-798;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Torino;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-torino/MFflQYml/;;;2.85;3.20;2.50;null;Sampdoria;Torino
1572688926-2135;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/juventus-genoa/Uwy7wbte/;;;1.18;6.00;9.75;null;Juventus;Genoa
1572688668-539;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/verona-ac-milan/Q9GFh0BI/;;;4.65;3.45;1.86;null;Verona;AC Milan
1572688805-1356;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Parma;https://www.betexplorer.com/soccer/italy/serie-a/spal-parma/xtt4l3Xb/;;;2.70;3.13;2.80;null;Spal;Parma
1572688913-2029;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-fiorentina/OdK9cJXQ/;;;3.25;3.35;2.29;null;Sassuolo;Fiorentina
1572688920-2078;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/napoli-atalanta/xtIc0Lm8/;;;2.17;3.70;3.13;null;Napoli;Atalanta
1572688876-1792;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a/inter-parma/2N3Fmr42/;;;1.31;5.50;9.65;null;Inter;Parma
1572688771-1166;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Spal;https://www.betexplorer.com/soccer/italy/serie-a/juventus-spal/6uUbMpl6/;;;1.18;6.50;17.00;null;Juventus;Spal
1572688847-1613;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Inter;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-inter/Cz6rokr4/;;;5.10;3.80;1.65;null;Sassuolo;Inter
1572688768-1125;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Inter;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-inter/Qq1Px6Yn/;;;4.95;3.65;1.67;null;Sampdoria;Inter
1572688747-1016;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/inter-lazio/bcTeqEfQ/;;;2.06;3.55;3.70;null;Inter;Lazio
1572688826-1485;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-lecce/bZhxz4I5/;;;1.18;7.00;13.00;null;Atalanta;Lecce
1572688603-112;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/torino-sassuolo/KSgpimzE/;;;1.87;3.35;4.20;null;Torino;Sassuolo
1572688812-1389;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/torino-napoli/W2u8mNn5/;;;3.75;3.55;1.91;null;Torino;Napoli
1572688665-521;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-juventus/KCD7fMt6/;;;4.75;3.60;1.78;null;Fiorentina;Juventus
1572688784-1240;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lazio-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/lazio-genoa/KrY2L43C/;;;1.34;5.16;7.60;null;Lazio;Genoa
1572688893-1916;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/bologna-sampdoria/0bNKR0sq/;;;1.92;3.52;4.33;null;Bologna;Sampdoria
1572688747-1028;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/inter-lazio/bcTeqEfQ/;;;2.00;3.40;3.80;null;Inter;Lazio
1572688777-1191;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/napoli-brescia/UDFgrSAP/;;;1.18;6.85;12.25;null;Napoli;Brescia
1572688771-1163;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Spal;https://www.betexplorer.com/soccer/italy/serie-a/juventus-spal/6uUbMpl6/;;;1.19;7.63;16.84;null;Juventus;Spal
1572688754-1063;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-sampdoria/jen5MjmD/;;;1.58;3.93;5.50;null;Fiorentina;Sampdoria
1572688780-1227;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/lecce-as-roma/E5X6KOII/;;;4.95;4.20;1.63;null;Lecce;AS Roma
1572688762-1101;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/torino-ac-milan/4bCvyj26/;;;2.45;2.90;2.80;null;Torino;AC Milan
1572688671-571;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/spal-lazio/jilxA1tg/;;;6.50;4.00;1.52;null;Spal;Lazio
1572688712-827;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/lecce-napoli/2VDHVfQQ/;;;7.50;4.80;1.40;null;Lecce;Napoli
1572688926-2115;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/juventus-genoa/Uwy7wbte/;;;1.19;6.60;12.00;null;Juventus;Genoa
1572688926-2132;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/juventus-genoa/Uwy7wbte/;;;1.23;6.60;13.50;null;Juventus;Genoa
1572688658-475;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/napoli-sampdoria/tIb2G33P/;;;1.30;6.00;9.50;null;Napoli;Sampdoria
1572688829-1517;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-cagliari/bks0kqIh/;;;1.36;5.20;8.00;null;AS Roma;Cagliari
1572688777-1207;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/napoli-brescia/UDFgrSAP/;;;1.20;7.59;15.13;null;Napoli;Brescia
1572688762-1097;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/torino-ac-milan/4bCvyj26/;;;2.68;3.17;2.93;null;Torino;AC Milan
1572688780-1229;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/lecce-as-roma/E5X6KOII/;;;5.17;4.42;1.63;null;Lecce;AS Roma
1572688889-1875;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-lazio/E1ROQKdk/;;;2.56;3.45;2.75;null;Fiorentina;Lazio
1572688873-1766;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/lecce-juventus/tE2Jn2J8/;;;9.30;5.20;1.37;null;Lecce;Juventus
1572688866-1732;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/brescia-fiorentina/p6qCns2B/;;;4.60;3.80;1.75;null;Brescia;Fiorentina
1572688926-2125;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/juventus-genoa/Uwy7wbte/;;;1.20;7.65;10.50;null;Juventus;Genoa
1572688870-1752;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/verona-sassuolo/zHFXObR1/;;;2.45;3.20;3.10;null;Verona;Sassuolo
1572688607-152;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/spal-atalanta/INF1S3cD/;;;4.90;3.65;1.75;null;Spal;Atalanta
1572688705-791;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Spal;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-spal/GxfhPh3f/;;;1.95;3.40;4.00;null;Sassuolo;Spal
1572688923-2099;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lazio-Torino;https://www.betexplorer.com/soccer/italy/serie-a/lazio-torino/O0zBxIe1/;;;1.50;4.33;6.00;null;Lazio;Torino
1572688932-2176;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Spal;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-spal/zyvFyxB7/;;;1.63;3.85;6.00;null;AC Milan;Spal
1572688610-161;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-lazio/KxcbTqr7/;;;3.57;3.27;2.07;null;Sampdoria;Lazio
1572688816-1430;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/inter-juventus/IwQ2jP2n/;;;2.80;3.00;2.70;null;Inter;Juventus
1572688833-1521;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Verona;https://www.betexplorer.com/soccer/italy/serie-a/napoli-verona/txkXmibo/;;;1.21;6.25;11.00;null;Napoli;Verona
1572688794-1283;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-fiorentina/hdWAJrYO/;;;2.38;3.10;3.15;null;AC Milan;Fiorentina
1572688603-133;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/torino-sassuolo/KSgpimzE/;;;1.91;3.42;4.52;null;Torino;Sassuolo
1572688794-1300;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-fiorentina/hdWAJrYO/;;;2.46;3.19;3.14;null;AC Milan;Fiorentina
1572688840-1579;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/juventus-bologna/6LXKpLWN/;;;1.34;5.15;9.00;null;Juventus;Bologna
1572688705-785;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Spal;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-spal/GxfhPh3f/;;;1.95;3.50;4.00;null;Sassuolo;Spal
1572688886-1856;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/spal-napoli/xtdSptlL/;;;6.09;4.29;1.49;null;Spal;Napoli
1572688661-498;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/inter-udinese/40FJiKQO/;;;1.36;5.25;8.00;null;Inter;Udinese
1572688698-748;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Verona;https://www.betexplorer.com/soccer/italy/serie-a/juventus-verona/GEF9XGeE/;;;1.18;5.75;12.00;null;Juventus;Verona
1572688860-1693;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Spal;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-spal/SUYGo1HH/;;;2.08;3.30;3.70;null;Cagliari;Spal
1572688736-949;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/spal-lecce/je8zxWn0/;;;2.13;3.35;3.65;null;Spal;Lecce
1572688805-1366;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Parma;https://www.betexplorer.com/soccer/italy/serie-a/spal-parma/xtt4l3Xb/;;;2.71;3.19;2.81;null;Spal;Parma
1572688852-1643;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-as-roma/Yq7vnVSc/;;;3.60;3.50;2.05;null;Sampdoria;AS Roma
1572688677-610;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/genoa-atalanta/WnHBgtdC/;;;3.40;3.60;2.10;null;Genoa;Atalanta
1572688801-1330;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/verona-sampdoria/vmRbi5mt/;;;2.56;3.28;2.82;null;Verona;Sampdoria
1572688855-1666;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/parma-genoa/vN7zmBDi/;;;2.70;3.25;2.70;null;Parma;Genoa
1572688590-24;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/parma-juventus/nPbjV5Df/;;;8.50;4.95;1.32;null;Parma;Juventus
1572688913-2028;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-fiorentina/OdK9cJXQ/;;;3.15;3.45;2.31;null;Sassuolo;Fiorentina
1572688860-1690;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Spal;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-spal/SUYGo1HH/;;;2.10;3.35;3.65;null;Cagliari;Spal
1572688903-1968;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Verona;https://www.betexplorer.com/soccer/italy/serie-a/parma-verona/GWG1au3E/;;;2.71;3.15;2.76;null;Parma;Verona
