web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;Home_team;Away_team
1572692064-14525;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-ac-milan/G8j2e5HJ/;;;2.25;3.30;3.30;Fiorentina;AC Milan
1572692252-15694;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-verona/v5A6zJcp/;;;1.47;4.60;6.75;Sampdoria;Verona
1572691855-13229;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-atalanta/p4Kb1IRJ/;null;null;1.80;3.50;4.75;Inter;Atalanta
1572692610-18000;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-inter/IPKPalqn/;null;null;6.20;4.00;1.55;Chievo;Inter
1572691531-11064;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-torino/MXsbfUen/;;;4.50;3.60;1.80;Benevento;Torino
1572692108-14818;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-atalanta/MRpLlf04/;;;1.82;3.40;4.00;AS Roma;Atalanta
1572691651-11840;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-verona/MytR6J26/;;;1.29;5.95;9.90;Torino;Verona
1572692450-16944;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-torino/YHCLse63/;;;3.10;3.27;2.52;Cagliari;Torino
1572691815-12957;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-ac-milan/dlRGxZlJ/;null;null;4.00;3.50;1.91;Sassuolo;AC Milan
1572692672-18405;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-sampdoria/GKG2KtRS/;null;null;2.25;3.39;3.25;Sassuolo;Sampdoria
1572692397-16604;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-atalanta/n1lvVHMc/;;;10.03;5.09;1.37;Verona;Atalanta
1572691741-12449;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-bologna/4vItKTxN/;;;1.50;3.90;6.00;Atalanta;Bologna
1572692064-14512;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-ac-milan/G8j2e5HJ/;;;2.40;3.30;3.00;Fiorentina;AC Milan
1572692637-18169;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-cagliari/fkvW6NdT/;;;1.91;3.50;4.15;Sampdoria;Cagliari
1572692172-15230;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-bologna/nXIMFrMH/;;;1.19;6.55;13.47;Napoli;Bologna
1572692742-18882;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-inter/nLvvWCPs/;;;2.55;3.60;2.65;Lazio;Inter
1572691545-11157;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-verona/IuRPoc9q/;;;1.22;6.50;12.00;AS Roma;Verona
1572691908-13507;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-juventus/AkMNIvEi/;null;null;2.10;3.25;3.60;Napoli;Juventus
1572691802-12871;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-lazio/x6HhnnMF/;null;null;9.25;5.00;1.25;Benevento;Lazio
1572691553-11191;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-cagliari/veFYqyvd/;;;2.50;3.20;2.85;Spal;Cagliari
1572692691-18547;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-sassuolo/hbJ4HDAl/;;;1.20;7.05;12.50;Inter;Sassuolo
1572692742-18888;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-inter/nLvvWCPs/;;;2.50;3.60;2.60;Lazio;Inter
1572691706-12218;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-spal/r9uA6A8N/;;;1.89;3.40;4.40;Bologna;Spal
1572692021-14239;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-torino/8pf6ypQm/;;;3.26;3.34;2.46;Spal;Torino
1572691507-10897;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-chievo/CSJJk6AH/;;;1.24;6.10;13.50;Juventus;Chievo
1572692732-18826;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-sampdoria/G0WfSUO6/;;;1.75;3.75;4.75;Spal;Sampdoria
1572692678-18463;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-atalanta/QVNkNrsA/;;;1.99;3.45;3.90;Lazio;Atalanta
1572692094-14729;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-verona/rynHkzob/;;;1.07;11.50;30.00;Napoli;Verona
1572691571-11302;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-udinese/nczfiJoM/;;;1.35;4.90;9.25;AC Milan;Udinese
1572692637-18190;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-cagliari/fkvW6NdT/;;;1.90;3.30;3.80;Sampdoria;Cagliari
1572692154-15131;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-udinese/S8ZatHkf/;;;1.48;3.90;5.50;Lazio;Udinese
1572691654-11864;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-crotone/GbuV5wIC/;;;1.91;3.30;4.35;Spal;Crotone
1572691809-12896;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-sampdoria/lIzdsczl/;null;null;2.63;3.32;3.02;Genoa;Sampdoria
1572692728-18812;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-bologna/ANVbRlvD/;;;1.54;4.14;7.08;Udinese;Bologna
1572692231-15554;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-juventus/M5LSs15A/;;;4.40;3.30;1.78;Fiorentina;Juventus
1572691627-11673;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-ac-milan/6oDueM3f/;;;3.66;3.70;2.13;Sampdoria;AC Milan
1572692380-16479;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-lazio/zPVb1n20/;;;6.00;4.33;1.53;Cagliari;Lazio
1572691863-13267;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-sassuolo/EPcsgfZa/;null;null;3.20;3.35;2.25;Benevento;Sassuolo
1572691939-13690;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-udinese/SUrJF8nU/;null;null;3.17;3.07;2.33;Crotone;Udinese
1572692067-14556;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-udinese/008FX1PC/;;;2.30;2.90;3.00;Bologna;Udinese
1572691592-11460;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-chievo/bHLT3dVR/;;;2.15;3.30;3.40;Genoa;Chievo
1572692595-17883;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-fiorentina/fVBpeQcH/;null;null;2.90;3.25;2.50;Sassuolo;Fiorentina
1572692450-16945;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-torino/YHCLse63/;;;3.10;3.10;2.49;Cagliari;Torino
1572692408-16665;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-genoa/xjsiSF6G/;;;1.22;5.80;17.50;Napoli;Genoa
1572691706-12220;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-spal/r9uA6A8N/;;;1.85;3.25;4.33;Bologna;Spal
1572691479-10709;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-inter/2TAXw9B5/;;;2.16;3.50;3.10;AS Roma;Inter
1572692585-17803;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-atalanta/IRkWufhD/;;;6.50;4.60;1.49;Benevento;Atalanta
1572691458-10566;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-fiorentina/ddDoUXss/;;;1.50;4.35;6.45;Inter;Fiorentina
1572691592-11455;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-chievo/bHLT3dVR/;;;2.30;3.30;3.15;Genoa;Chievo
1572691472-10676;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-juventus/UwJKtBRn/;;;8.50;4.10;1.46;Genoa;Juventus
1572692505-17304;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-inter/AuBmVxve/;;;4.00;3.60;1.93;Torino;Inter
1572692540-17517;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-as-roma/WAmKrd8f/;;;2.50;3.30;2.85;Lazio;AS Roma
1572692231-15550;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-juventus/M5LSs15A/;;;5.05;3.44;1.91;Fiorentina;Juventus
1572692450-16949;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-torino/YHCLse63/;;;3.14;3.23;2.44;Cagliari;Torino
1572692056-14470;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-spal/Qstxk3fm/;;;1.82;3.45;4.50;Sampdoria;Spal
1572692526-17438;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-udinese/b1iriK0E/;;;2.34;3.07;3.15;Cagliari;Udinese
1572691866-13295;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-bologna/zZbwfzKg/;null;null;3.20;3.20;2.37;Verona;Bologna
1572692334-16188;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-ac-milan/t8sG9AfK/;;;2.05;3.30;3.75;AS Roma;AC Milan
1572692373-16426;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-benevento/8xU6aQWC/;;;1.37;4.74;7.87;Fiorentina;Benevento
1572692701-18610;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-spal/rmCHEBf7/;;;1.88;3.40;4.20;Torino;Spal
1572691846-13166;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-chievo/OfJ20xsQ/;null;null;1.81;3.75;4.40;Torino;Chievo
1572691454-10543;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-spal/4MGgSBCg/;;;1.26;5.85;11.00;Lazio;Spal
1572692340-16220;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-bologna/8xC7UpWn/;;;2.39;3.10;3.20;Spal;Bologna
1572691486-10755;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-udinese/djAywTQB/;;;2.41;3.12;2.98;Spal;Udinese
1572692209-15447;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-sassuolo/KxacSL5N/;;;1.20;6.50;15.00;Juventus;Sassuolo
1572692256-15709;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-bologna/0dKWtLKG/;;;1.53;4.00;6.80;Inter;Bologna
1572691840-13116;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-lazio/IHfbkCYO/;null;null;2.30;3.60;3.34;AS Roma;Lazio
1572691489-10773;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-atalanta/jg7Tvkda/;;;1.33;5.25;9.00;Napoli;Atalanta
1572691890-13416;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-fiorentina/jPmfLCIh/;null;null;1.74;4.07;5.07;Lazio;Fiorentina
1572691661-11917;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-sassuolo/GzcrFseQ/;;;1.53;4.50;6.93;Lazio;Sassuolo
1572691809-12912;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-sampdoria/lIzdsczl/;null;null;2.48;3.25;2.95;Genoa;Sampdoria
1572691531-11056;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-torino/MXsbfUen/;;;3.80;3.40;1.88;Benevento;Torino
1572691943-13727;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-inter/hWM2JB42/;;;1.85;3.40;4.40;Juventus;Inter
1572691560-11237;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-benevento/QmZcjw1S/;;;1.08;10.50;25.00;Napoli;Benevento
1572691674-12009;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-as-roma/YB7wGNuK/;;;2.68;3.62;2.70;AC Milan;AS Roma
1572691833-13080;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-spal/pWtWa5jF/;null;null;1.40;4.80;10.00;Atalanta;Spal
1572692017-14222;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-verona/nygAz4uf/;;;1.73;3.80;4.85;Udinese;Verona
1572692147-15085;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-genoa/YofvKxd6/;;;1.20;5.00;12.00;Juventus;Genoa
1572692030-14301;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-sampdoria/x23zs62Q/;;;1.19;6.75;15.00;Napoli;Sampdoria
1572692059-14508;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-lazio/fak6fPWP/;;;2.28;3.60;3.00;Inter;Lazio
1572691556-11230;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-juventus/dWPTpHOk/;;;8.00;4.20;1.44;Sassuolo;Juventus
1572692201-15422;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-as-roma/WGSFp3Li/;;;8.00;5.25;1.36;Verona;AS Roma
1572691560-11249;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-benevento/QmZcjw1S/;;;1.08;11.00;26.00;Napoli;Benevento
1572692380-16487;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-lazio/zPVb1n20/;;;6.00;4.00;1.55;Cagliari;Lazio
1572692554-17611;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-napoli/A1nOsGN0/;;;4.50;3.63;1.89;AC Milan;Napoli
1572691706-12214;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-spal/r9uA6A8N/;;;1.90;3.50;4.10;Bologna;Spal
1572691840-13128;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-lazio/IHfbkCYO/;null;null;2.30;3.30;3.15;AS Roma;Lazio
1572692147-15078;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-genoa/YofvKxd6/;;;1.24;5.35;16.25;Juventus;Genoa
1572692477-17129;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-verona/tjlpDq1C/;;;1.80;3.65;4.50;Benevento;Verona
1572691571-11316;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-udinese/nczfiJoM/;;;1.35;4.90;9.25;AC Milan;Udinese
1572691833-13086;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-spal/pWtWa5jF/;null;null;1.41;4.94;9.33;Atalanta;Spal
1572691984-13995;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-cagliari/2qkhUSIK/;null;null;1.22;6.00;12.00;AS Roma;Cagliari
1572692046-14412;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-napoli/E3CJWLvJ/;;;11.00;6.00;1.25;Crotone;Napoli
1572692440-16878;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-spal/O65YvgjM/;;;1.91;3.20;4.50;Genoa;Spal
1572692543-17525;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-sampdoria/jaWMqxgl/;;;1.32;4.80;10.75;Juventus;Sampdoria
1572692701-18608;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-spal/rmCHEBf7/;;;1.87;3.45;4.60;Torino;Spal
1572691806-12890;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-inter/bFIlmS69/;null;null;8.50;5.25;1.35;Verona;Inter
1572691744-12467;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-genoa/zaQPNBwb/;null;null;1.65;4.04;6.06;AC Milan;Genoa
1572692704-18638;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-napoli/0OMCFiu1/;;;5.95;4.60;1.52;Sampdoria;Napoli
1572692277-15858;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-juventus/21fleBuR/;;;5.00;3.40;1.80;Torino;Juventus
1572691517-10977;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-ac-milan/O4nmYwup/;null;null;2.30;3.40;3.00;Lazio;AC Milan
1572691827-13033;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-napoli/x6wO1RL2/;null;null;8.00;4.75;1.44;Chievo;Napoli
1572692450-16932;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-torino/YHCLse63/;;;2.86;3.23;2.44;Cagliari;Torino
1572692644-18223;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-sassuolo/EZrBBorb/;;;2.38;3.10;3.40;Crotone;Sassuolo
1572692578-17761;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-lazio/ddirmBat/;;;2.89;3.50;2.37;Fiorentina;Lazio
1572691579-11363;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-sampdoria/zwDeaGwq/;;;3.15;3.30;2.30;Verona;Sampdoria
1572692011-14186;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-bologna/ltNuLOu7/;;;2.60;3.05;2.95;Chievo;Bologna
1572691761-12584;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-ac-milan/rqdJXn7M/;null;null;3.60;3.29;2.14;Chievo;AC Milan
1572692668-18394;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-benevento/IT2UF0Zq/;;;1.51;4.30;6.40;Spal;Benevento
1572691818-12972;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-benevento/Me4arwLs/;null;null;1.05;13.50;36.00;Juventus;Benevento
1572692036-14350;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-as-roma/GnFRrSXD/;;;1.69;3.76;5.66;Juventus;AS Roma
