web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;Home_team;Away_team
1572690657-8269;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-chievo/x88CQjkH/;;;1.24;6.00;13.00;Atalanta;Chievo
1572690124-4874;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-frosinone/zyG4ELp2/;;;1.25;6.00;11.00;Inter;Frosinone
1572690055-4444;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-as-roma/rsBrDH3t/;;;2.76;3.30;2.59;Fiorentina;AS Roma
1572690703-8563;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-sampdoria/tzbb5nIF/;;;2.16;3.24;3.36;Torino;Sampdoria
1572690494-7178;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-spal/CM2dBaSF/;;;1.30;5.75;9.00;Atalanta;Spal
1572690477-7082;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-napoli/Gf9mDLc3/;;;3.90;3.40;1.78;Fiorentina;Napoli
1572689845-3188;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-juventus/E1q7vIot/;;;15.50;7.80;1.17;Frosinone;Juventus
1572690600-7884;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-genoa/rsHyPwEC/;null;null;2.88;3.00;2.75;Parma;Genoa
1572690606-7920;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-napoli/nDWjVEzn/;;;5.95;3.80;1.54;Sassuolo;Napoli
1572690822-9312;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-frosinone/CGN09hFI/;null;null;1.95;3.40;4.20;Cagliari;Frosinone
1572689665-2203;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-napoli/ILEx2IrB/;;;2.77;3.47;2.58;Lazio;Napoli
1572690042-4359;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-empoli/p67a9Z25/;;;1.23;6.70;12.50;Napoli;Empoli
1572689871-3370;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-chievo/tx3lieVo/;;;1.73;3.50;4.50;Genoa;Chievo
1572690487-7148;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-frosinone/U1Thivyp/;;;1.44;3.90;6.25;Sampdoria;Frosinone
1572690167-5167;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-cagliari/842zSvF1/;;;3.20;3.10;2.40;Frosinone;Cagliari
1572690155-5077;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-bologna/nobQl2ME/;;;2.06;3.05;4.20;Sampdoria;Bologna
1572690696-8528;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-juventus/fsI3q5ed/;;;5.70;3.40;1.71;Cagliari;Juventus
1572690633-8111;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-bologna/fqJ7RWZA/;;;1.90;3.25;4.60;Torino;Bologna
1572690497-7215;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-cagliari/O21L9niB/;;;1.48;4.23;8.41;AC Milan;Cagliari
1572689765-2697;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-frosinone/6NMs74Q7/;;;1.22;6.30;12.50;Lazio;Frosinone
1572690212-5436;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-bologna/Y5x9tvUf/;;;2.13;3.35;3.70;Empoli;Bologna
1572690377-6517;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-chievo/dhRUVW86/;;;1.11;8.04;22.96;Juventus;Chievo
1572690568-7665;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-as-roma/AZTlYsiQ/;;;2.37;3.40;3.00;Lazio;AS Roma
1572689915-3656;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-torino/zavptVMp/;null;null;3.85;3.25;2.06;Chievo;Torino
1572690212-5442;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-bologna/Y5x9tvUf/;;;2.10;3.40;3.80;Empoli;Bologna
1572690380-6541;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-ac-milan/6N8LhfGJ/;;;3.12;3.10;2.46;Genoa;AC Milan
1572690239-5612;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-napoli/8rg3jFcJ/;;;6.60;3.85;1.58;Cagliari;Napoli
1572690209-5413;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-spal/n9tDubq1/;;;1.96;3.25;4.30;Genoa;Spal
1572690144-5012;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-fiorentina/Y9fOYkWG/;;;3.25;3.10;2.38;Bologna;Fiorentina
1572690581-7754;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-chievo/CKclUDYf/;null;null;1.59;3.80;6.10;Torino;Chievo
1572690047-4381;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-cagliari/j7EjBeYh/;;;1.17;7.10;18.00;Juventus;Cagliari
1572690414-6755;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-genoa/t4uHsU7I/;;;2.38;3.35;3.00;Empoli;Genoa
1572690042-4367;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-empoli/p67a9Z25/;;;1.20;6.90;12.50;Napoli;Empoli
1572690033-4305;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-sampdoria/vmTGbIlm/;;;1.51;4.54;6.76;AC Milan;Sampdoria
1572690497-7201;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-cagliari/O21L9niB/;;;1.48;4.25;7.20;AC Milan;Cagliari
1572690333-6220;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-torino/thFGIhb9/;;;1.65;3.88;6.04;Lazio;Torino
1572690265-5804;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-cagliari/MNnnfIFi/;;;1.33;5.25;9.50;Lazio;Cagliari
1572690706-8593;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-lazio/dndn8lYd/;;;5.50;3.80;1.65;Spal;Lazio
1572690444-6914;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-sassuolo/2mDCB8Mb/;;;2.30;3.30;3.10;Genoa;Sassuolo
1572690706-8588;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-lazio/dndn8lYd/;;;5.50;3.75;1.67;Spal;Lazio
1572689925-3713;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-frosinone/QNFzlSzS/;;;1.42;4.30;8.50;Torino;Frosinone
1572689712-2412;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-parma/K6b0fRt2/;;;2.44;2.89;3.40;Spal;Parma
1572689749-2577;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-juventus/MV4UU7IE/;;;10.46;5.52;1.26;Parma;Juventus
1572690606-7926;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-napoli/nDWjVEzn/;;;6.50;4.00;1.53;Sassuolo;Napoli
1572690198-5363;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-atalanta/SScrewql/;;;4.00;3.35;1.99;Udinese;Atalanta
1572689741-2535;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-atalanta/63fde7Re/;;;1.58;4.35;5.55;AS Roma;Atalanta
1572690033-4303;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-sampdoria/vmTGbIlm/;;;1.60;4.00;5.50;AC Milan;Sampdoria
1572690470-7018;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-as-roma/YV3hCuD9/;;;5.80;4.25;1.50;Chievo;AS Roma
1572690911-9861;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-napoli/GlWKyWF8/;;;4.91;3.89;1.64;Spal;Napoli
1572690118-4824;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-as-roma/tfIeZMMR/;;;3.73;3.53;2.01;Udinese;AS Roma
1572690981-10268;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-lazio/8t8kwqiD/;;;2.36;3.56;3.12;Torino;Lazio
1572690554-7579;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-inter/C49QEYY7/;;;3.10;3.25;2.50;Fiorentina;Inter
1572690649-8225;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-juventus/ObsVrY4o/;null;null;6.50;3.60;1.62;Genoa;Juventus
1572690456-6975;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-atalanta/OtQpc975/;;;5.70;4.05;1.59;Cagliari;Atalanta
1572689987-4105;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-torino/Aei7r6bk/;;;3.30;3.00;2.42;Bologna;Torino
1572690901-9811;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-lazio/bD1zUJd2/;;;4.52;3.85;1.81;Cagliari;Lazio
1572690451-6964;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-lazio/hMH1gR6U/;;;8.00;5.00;1.36;Frosinone;Lazio
1572690856-9491;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-parma/ABF0vDEh/;null;null;2.85;3.15;2.60;Chievo;Parma
1572690895-9766;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-bologna/v5MGzVDH/;;;1.65;3.40;4.75;AC Milan;Bologna
1572690757-8936;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-chievo/fsvZbpeq/;;;1.44;4.10;8.00;Bologna;Chievo
1572689854-3252;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-atalanta/0IsFxdGh/;;;2.20;3.10;3.60;AC Milan;Atalanta
1572690597-7854;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-udinese/GhK3SCK4/;;;1.41;4.10;8.00;Juventus;Udinese
1572690236-5599;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-empoli/CGJqa71J/;;;1.87;3.60;4.60;Fiorentina;Empoli
1572689804-2912;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-bologna/ShaEKNf7/;;;2.09;3.15;3.95;Genoa;Bologna
1572690042-4365;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-empoli/p67a9Z25/;;;1.22;7.00;14.00;Napoli;Empoli
1572690603-7909;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-ac-milan/Y9SnWfLu/;;;6.00;3.60;1.70;Chievo;AC Milan
1572690693-8497;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-napoli/l64GfV3c/;;;3.21;3.48;2.12;AS Roma;Napoli
1572690232-5576;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-sassuolo/j7ImbRGP/;;;3.60;3.25;2.13;Frosinone;Sassuolo
1572690773-9056;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-parma/2PEnEG0m/;null;null;1.69;3.55;5.55;Sassuolo;Parma
1572690333-6206;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-torino/thFGIhb9/;;;1.60;4.00;5.90;Lazio;Torino
1572690047-4382;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-cagliari/j7EjBeYh/;;;1.18;7.40;16.50;Juventus;Cagliari
1572690201-5378;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-fiorentina/Y5bvdJTs/;;;2.45;3.20;2.90;Sassuolo;Fiorentina
1572689762-2684;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-napoli/Gh4YTRXK/;;;6.00;4.40;1.50;Sampdoria;Napoli
1572690606-7939;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-napoli/nDWjVEzn/;;;7.00;3.90;1.55;Sassuolo;Napoli
1572690578-7729;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-bologna/W8tiVgJl/;;;2.73;2.92;2.93;Udinese;Bologna
1572689968-3995;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-lazio/r7fZou5s/;;;6.00;4.20;1.53;Parma;Lazio
1572689876-3388;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-sampdoria/QPSvXipU/;;;2.38;3.30;3.25;Cagliari;Sampdoria
1572690549-7555;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-napoli/vB1CxxRE/;;;9.35;5.15;1.35;Parma;Napoli
1572689851-3228;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-as-roma/6cwiYtP6/;;;5.00;3.75;1.70;Bologna;AS Roma
1572689854-3260;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-atalanta/0IsFxdGh/;;;1.95;3.30;3.50;AC Milan;Atalanta
1572690074-4555;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-sassuolo/tYOGHceP/;;;3.75;3.30;2.05;Chievo;Sassuolo
1572690664-8310;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-cagliari/byxfwUYM/;;;2.61;3.10;3.13;Chievo;Cagliari
1572690578-7725;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-bologna/W8tiVgJl/;;;2.82;2.92;2.90;Udinese;Bologna
1572690507-7274;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-ac-milan/viZQQvS2/;;;2.05;3.30;3.80;Atalanta;AC Milan
1572689868-3334;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-bologna/zydckZab/;;;1.14;8.70;23.00;Juventus;Bologna
1572689708-2405;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-sampdoria/Y9nrJAJ2/;;;2.27;3.51;3.34;Udinese;Sampdoria
1572690337-6229;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-sampdoria/OGKBJYr3/;;;1.20;6.50;13.00;Juventus;Sampdoria
1572690144-5001;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-fiorentina/Y9fOYkWG/;;;3.08;3.17;2.43;Bologna;Fiorentina
1572689775-2759;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-cagliari/xrVQAnRr/;;;1.36;5.00;9.60;Atalanta;Cagliari
1572690542-7510;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-spal/zweLzGeR/;;;2.10;3.25;3.90;Sassuolo;Spal
1572690800-9163;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-sassuolo/OfiJRZUn/;null;null;2.30;3.20;3.40;Udinese;Sassuolo
1572690362-6410;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-bologna/I1SQWCg0/;;;2.50;3.00;3.30;Spal;Bologna
1572690843-9400;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-ac-milan/xbHhtZqt/;;;2.70;3.10;2.80;Torino;AC Milan
1572690866-9568;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-torino/KOsjkUSA/;;;1.55;3.50;5.20;Juventus;Torino
1572689971-4027;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-ac-milan/CKX14mL8/;;;2.50;3.20;2.95;Inter;AC Milan
