start;url;match;href;Bookmakers: 21;Bookie;Home;Draw;Away;Home_team;Away_team
1572704245-34093;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Empoli-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/empoli-palermo/AZaya0A6/;null;null;1.70;3.60;5.00;Empoli;Palermo
1572704233-34010;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-torino/rJSq9pYD/;null;null;2.60;3.05;3.00;Genoa;Torino
1572703806-31163;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-sampdoria/MubjVfGL/;;;1.42;4.50;8.00;Lazio;Sampdoria
1572704309-34584;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-inter/IaopSbvg/;null;null;5.80;3.70;1.65;Frosinone;Inter
1572704418-35337;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/fiorentina-juventus/E1yF6oD8/;null;null;4.00;3.30;2.00;Fiorentina;Juventus
1572703841-31381;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AS Roma-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/as-roma-genoa/p0hEJIY6/;;;1.54;4.20;6.55;AS Roma;Genoa
1572703837-31378;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Atalanta-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/atalanta-napoli/AwOURtRQ/;;;6.50;4.33;1.53;Atalanta;Napoli
1572703773-30946;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Bologna-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/bologna-napoli/fTIiAgvd/;;;7.75;4.15;1.42;Bologna;Napoli
1572703937-32029;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AS Roma-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/as-roma-verona/WlGgmlg4/;null;null;1.30;5.25;11.00;AS Roma;Verona
1572704394-35157;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Empoli-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/empoli-verona/W4GsXpMk/;null;null;1.91;3.50;4.00;Empoli;Verona
1572703401-28459;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-inter/WdrUcAWr/;;;4.00;3.30;2.00;Chievo;Inter
1572704157-33490;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sampdoria-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sampdoria-frosinone/AyouZCjp/;;;1.53;4.20;6.50;Sampdoria;Frosinone
1572703541-29391;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-sampdoria/Kh7EINVM/;;;2.53;3.37;2.76;Frosinone;Sampdoria
1572704388-35118;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-inter/YTz7wmqM/;null;null;4.25;3.50;1.91;Genoa;Inter
1572703865-31533;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-verona/SvnXZwJm/;;;1.19;6.65;16.50;Juventus;Verona
1572704324-34684;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-lazio/dQEhOGwI/;null;null;3.70;3.45;2.22;Palermo;Lazio
1572703689-30381;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-napoli/z5kA1PeO/;;;8.63;4.91;1.36;Verona;Napoli
1572704412-35294;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sampdoria-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sampdoria-lazio/QueKp4jk/;null;null;2.65;3.30;2.50;Sampdoria;Lazio
1572703939-32043;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-fiorentina/42E1oSNG/;null;null;2.40;3.25;3.15;AC Milan;Fiorentina
1572703643-30077;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-empoli/Wh8twkD6/;null;null;2.43;3.15;3.15;Palermo;Empoli
1572703414-28552;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AS Roma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/as-roma-sassuolo/va3k5hv9/;;;1.45;4.60;8.50;AS Roma;Sassuolo
1572703351-28123;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-chievo/Eadbpi2q/;;;1.41;4.40;8.75;Juventus;Chievo
1572703401-28460;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-inter/WdrUcAWr/;;;3.90;3.25;2.00;Chievo;Inter
1572704200-33772;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-empoli/dUQZffD3/;null;null;2.00;3.20;4.40;Genoa;Empoli
1572704306-34551;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-genoa/rLJCTBFc/;null;null;1.90;3.30;4.20;Sassuolo;Genoa
1572703934-32012;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Bologna-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/bologna-lazio/WlxP2Thi/;null;null;4.02;3.36;2.11;Bologna;Lazio
1572703590-29715;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-genoa/b7fEmrVd/;null;null;1.95;3.30;4.00;Torino;Genoa
1572704233-34006;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-torino/rJSq9pYD/;null;null;2.60;3.00;2.75;Genoa;Torino
1572704046-32762;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-lazio/29K6vEBP/;;;2.55;3.20;2.97;Genoa;Lazio
1572704375-35092;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-atalanta/nDxau9E9/;null;null;2.30;3.30;3.10;Palermo;Atalanta
1572703751-30800;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-as-roma/YF92Wqeb/;;;2.65;3.10;2.65;Torino;AS Roma
1572703394-28423;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Napoli-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/napoli-lazio/Qeywdl1e/;;;1.74;3.69;4.82;Napoli;Lazio
1572703391-28401;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-sampdoria/b9ZpfSV7/;;;1.70;3.61;5.37;Torino;Sampdoria
1572703913-31846;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-frosinone/UqbtvpGj/;null;null;1.33;4.99;8.68;Torino;Frosinone
1572704398-35175;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-frosinone/QRFoW4yd/;null;null;1.95;3.30;4.40;Chievo;Frosinone
1572703662-30205;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sampdoria-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sampdoria-fiorentina/xWU7gAcm/;;;4.25;3.57;1.86;Sampdoria;Fiorentina
1572703966-32223;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-chievo/EXXqb57M/;null;null;1.61;3.60;5.80;Lazio;Chievo
1572703952-32137;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-genoa/GGlGjNad/;;;3.40;3.40;2.15;Verona;Genoa
1572703361-28208;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-torino/hje2qBHk/;;;2.90;3.40;2.45;Verona;Torino
1572704073-32922;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AS Roma-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/as-roma-sampdoria/WOl7JCZa/;;;1.55;4.35;7.30;AS Roma;Sampdoria
1572703949-32108;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Empoli-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/empoli-ac-milan/I5vy0RxA/;;;3.70;3.40;2.24;Empoli;AC Milan
1572704194-33725;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-ac-milan/zLPwfES9/;null;null;2.80;3.20;2.50;Sassuolo;AC Milan
1572704461-35668;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/napoli-atalanta/CIY6fuKD/;null;null;1.15;8.50;17.00;Napoli;Atalanta
1572703783-31010;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-frosinone/IPbLPYwq/;;;1.73;3.59;4.66;Palermo;Frosinone
1572703634-30006;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Fiorentina-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/fiorentina-frosinone/px6UuiTm/;null;null;1.25;5.50;11.50;Fiorentina;Frosinone
1572703571-29575;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-atalanta/nTQeV0FS/;null;null;1.42;4.30;8.50;Juventus;Atalanta
1572704517-36048;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-verona/E3EuBLLi/;;;1.22;6.25;12.50;Palermo;Verona
1572703692-30395;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Udinese-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/udinese-sampdoria/4KTNKndn/;;;2.05;3.40;3.75;Udinese;Sampdoria
1572704285-34401;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-as-roma/W8CR9HOO/;null;null;3.70;3.30;2.10;Lazio;AS Roma
1572704303-34533;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Bologna-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/bologna-verona/UwTcG1us/;null;null;1.83;3.50;4.50;Bologna;Verona
1572703621-29907;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Inter-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/inter-as-roma/INkl0LE2/;null;null;2.51;3.45;2.85;Inter;AS Roma
1572703391-28392;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-sampdoria/b9ZpfSV7/;;;1.70;3.58;4.94;Torino;Sampdoria
1572703326-27971;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-fiorentina/dr8WhOln/;;;2.44;3.25;3.10;Torino;Fiorentina
1572703292-27751;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sampdoria-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sampdoria-carpi/U7lkto5t/;;;2.07;3.23;3.89;Sampdoria;Carpi
1572704128-33283;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-empoli/vBkLq9m5/;;;2.05;3.20;4.00;Sassuolo;Empoli
1572703939-32049;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-fiorentina/42E1oSNG/;null;null;2.35;3.30;2.95;AC Milan;Fiorentina
1572703956-32151;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-bologna/xQkCi3pj/;;;2.13;3.35;3.65;Sassuolo;Bologna
1572704090-33050;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Empoli-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/empoli-frosinone/CrAtYBlg/;;;1.50;4.50;7.00;Empoli;Frosinone
1572703627-29958;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-ac-milan/jyldbaqF/;;;2.05;3.30;3.70;Lazio;AC Milan
1572703716-30561;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-bologna/4t5bXPuh/;;;1.70;3.50;5.80;Torino;Bologna
1572704433-35440;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AS Roma-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/as-roma-napoli/EmdthnbF/;null;null;2.75;3.40;2.55;AS Roma;Napoli
1572703865-31549;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-verona/SvnXZwJm/;;;1.18;6.50;17.00;Juventus;Verona
1572704306-34557;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-genoa/rLJCTBFc/;null;null;1.87;3.50;4.30;Sassuolo;Genoa
1572704458-35634;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-frosinone/Q1Wfcsze/;null;null;1.23;6.25;11.50;AC Milan;Frosinone
1572704507-35989;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-sampdoria/4hoNhv6N/;;;1.25;6.00;11.00;Juventus;Sampdoria
1572704309-34570;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-inter/IaopSbvg/;null;null;5.50;3.95;1.62;Frosinone;Inter
1572703913-31848;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-frosinone/UqbtvpGj/;null;null;1.33;4.75;9.00;Torino;Frosinone
1572704150-33439;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-torino/ji48vZSM/;;;1.91;3.31;4.39;AC Milan;Torino
1572703922-31921;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Udinese-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/udinese-juventus/I9fxuQ0p/;null;null;5.24;3.34;1.78;Udinese;Juventus
1572704215-33862;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-sassuolo/WULbost7/;;;1.32;4.60;10.50;Juventus;Sassuolo
1572703972-32278;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Inter-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/inter-carpi/UJxbF6xc/;;;1.44;4.50;8.20;Inter;Carpi
1572703577-29639;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-napoli/ANZzzP0c/;;;4.80;3.60;1.75;Chievo;Napoli
1572703451-28794;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Napoli-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/napoli-juventus/z9PcMpF0/;;;2.25;3.20;3.60;Napoli;Juventus
1572704251-34151;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-carpi/IaaubKPC/;null;null;2.10;3.33;3.76;Verona;Carpi
1572703398-28433;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-juventus/KIzse8G1/;null;null;4.20;3.35;1.97;Genoa;Juventus
1572704211-33844;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Atalanta-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/atalanta-juventus/xnoKZqse/;null;null;8.05;3.90;1.49;Atalanta;Juventus
1572703671-30269;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-genoa/WhUBhUCg/;;;3.40;3.25;2.10;Frosinone;Genoa
1572703969-32245;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-as-roma/0UTuaohG/;;;1.60;3.80;7.00;Juventus;AS Roma
1572704093-33072;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-sassuolo/YiBxZiZn/;;;3.40;3.10;2.40;Chievo;Sassuolo
1572704185-33655;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-sampdoria/W8pOY3d1/;null;null;2.45;3.20;2.85;Verona;Sampdoria
1572703477-28967;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-empoli/S2jEU87K/;;;3.40;3.30;2.30;Frosinone;Empoli
1572704449-35558;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-inter/Gjam3XND/;null;null;2.27;3.48;3.50;Lazio;Inter
1572703675-30300;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Empoli-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/empoli-juventus/6BMOkSdC/;null;null;5.25;3.70;1.75;Empoli;Juventus
1572703909-31825;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Atalanta-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/atalanta-genoa/2BJIoyIa/;;;2.50;3.00;3.10;Atalanta;Genoa
1572703827-31292;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-ac-milan/C6p0sMQD/;;;6.30;3.70;1.61;Frosinone;AC Milan
1572704291-34428;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-frosinone/MXiyUK9t/;null;null;1.54;3.90;6.70;Genoa;Frosinone
1572703783-31018;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-frosinone/IPbLPYwq/;;;1.80;3.50;4.75;Palermo;Frosinone
1572704175-33593;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-sassuolo/rR00tebA/;;;1.74;3.59;5.01;Lazio;Sassuolo
1572704436-35465;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/udinese-torino/UZxna35r/;null;null;2.03;3.50;3.85;Udinese;Torino
1572703789-31053;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Napoli-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/napoli-as-roma/4tLMT2dE/;null;null;1.67;3.85;5.15;Napoli;AS Roma
1572703916-31867;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Napoli-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/napoli-sassuolo/AuyT1m8c/;null;null;1.29;5.85;9.50;Napoli;Sassuolo
1572704385-35100;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-lazio/I1CwYQ6q/;null;null;1.51;3.95;6.42;Juventus;Lazio
1572703702-30456;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-sassuolo/46lk6msg/;;;2.10;3.30;3.70;Genoa;Sassuolo
1572703862-31511;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-carpi/O6utYHm0/;;;1.45;4.10;8.00;Lazio;Carpi
1572704514-36025;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Udinese-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/udinese-carpi/M9k2c2ih/;;;2.20;3.40;3.10;Udinese;Carpi
1572704230-33981;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-atalanta/M9Rm84mK/;null;null;1.80;3.40;5.00;Lazio;Atalanta
1572703816-31226;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-udinese/Op45Lv4f/;;;1.78;3.50;4.95;Torino;Udinese
