"","match","mean_home_odd","mean_draw_odd","mean_away_odd","max_home_odd","max_draw_odd","max_away_odd","result","date","p1mean","p2mean","pxmean","p1max","p2max","pxmax","esito"
"1219","Genoa-Bologna",2.00913043478261,3.28826086956522,4.06565217391304,2.2,3.41,4.33,"1-1","26/02/2017",0.497727764553127,0.245962998609775,0.304112124818194,0.454545454545455,0.23094688221709,0.293255131964809,"X"
"1220","Napoli-Sassuolo",1.30304347826087,5.42739130434783,10.3217391304348,1.35,5.9,12,"1-1","28/11/2016",0.767434100767434,0.0968828980623419,0.184250580789874,0.740740740740741,0.0833333333333333,0.169491525423729,"X"
"1221","Empoli-Lazio",5.25130434782609,3.74347826086957,1.6904347826087,5.7,4,1.75,"1-2","18/02/2017",0.190428878953469,0.591563786008229,0.267131242740998,0.175438596491228,0.571428571428571,0.25,"2"
"1222","Chievo-Sampdoria",2.22217391304348,3.1795652173913,3.51869565217391,2.3,3.28,3.82,"2-1","18/12/2016",0.450009782821365,0.284196218954652,0.31450840968139,0.434782608695652,0.261780104712042,0.304878048780488,"1"
"1223","AC Milan-Atalanta",2.25608695652174,3.15478260869565,3.43826086956522,2.35,3.3,3.72,"0-0","17/12/2016",0.443245326652534,0.290844714213455,0.316979051819184,0.425531914893617,0.268817204301075,0.303030303030303,"X"
"1224","Sampdoria-Bologna",1.98913043478261,3.35608695652174,3.99869565217391,2.05,3.54,4.44,"3-1","12/02/2017",0.502732240437158,0.250081548330978,0.297966057779505,0.487804878048781,0.225225225225225,0.282485875706215,"1"
"1225","Sassuolo-AC Milan",2.72347826086957,3.37739130434783,2.58173913043478,2.85,3.54,2.7,"0-1","26/02/2017",0.367177522349936,0.387335803300775,0.296086508753862,0.350877192982456,0.37037037037037,0.282485875706215,"2"
"1226","Empoli-Torino",2.62347826086957,3.44782608695652,2.60782608695652,2.76,3.67,2.8,"2-1","15/05/2016",0.381173351010937,0.383461153717906,0.290037831021438,0.36231884057971,0.357142857142857,0.272479564032698,"1"
"1227","Torino-Napoli",7.28478260869565,4.74695652173913,1.42173913043478,8.16,5.05,1.46,"1-2","08/05/2016",0.137272455983289,0.70336391437309,0.210661293277157,0.122549019607843,0.684931506849315,0.198019801980198,"2"
"1228","Napoli-Udinese",1.22318181818182,6.35045454545455,13.2363636363636,1.27,7,15,"1-0","08/11/2015",0.817539947974729,0.0755494505494508,0.157469043017679,0.78740157480315,0.0666666666666667,0.142857142857143,"1"
"1229","AC Milan-Atalanta",1.70318181818182,3.66954545454545,5.245,1.75,3.85,5.9,"0-0","07/11/2015",0.58713637576728,0.190657769304099,0.272513315991577,0.571428571428571,0.169491525423729,0.25974025974026,"X"
"1230","Genoa-Chievo",2.04590909090909,3.245,3.91318181818182,2.14,3.4,4.33,"3-2","18/10/2015",0.488780271050878,0.255546521082588,0.308166409861325,0.467289719626168,0.23094688221709,0.294117647058824,"1"
"1231","Frosinone-Verona",2.59363636363636,3.20090909090909,2.81909090909091,2.76,3.34,2.92,"3-2","29/11/2015",0.385559060637925,0.354724282489519,0.312411246804885,0.36231884057971,0.342465753424658,0.29940119760479,"1"
"1232","Inter-Genoa",1.61818181818182,3.87681818181818,5.74909090909091,1.65,4.1,6.3,"1-0","05/12/2015",0.617977528089887,0.173940543959519,0.257943486926955,0.606060606060606,0.158730158730159,0.24390243902439,"1"
"1233","Genoa-Sassuolo",2.12136363636364,3.30818181818182,3.57863636363636,2.25,3.5,3.84,"2-1","22/11/2015",0.471394900364259,0.279436047250096,0.30228084638637,0.444444444444444,0.260416666666667,0.285714285714286,"1"
"1234","Lazio-Napoli",3.58045454545455,3.275,2.14136363636364,3.8,3.4,2.23,"0-2","03/02/2016",0.27929414751809,0.466992146041179,0.305343511450382,0.263157894736842,0.448430493273543,0.294117647058824,"2"
"1235","Frosinone-Lazio",7.38,4.29954545454545,1.46954545454545,8.5,4.59,1.7,"0-0","21/02/2016",0.13550135501355,0.680482523971546,0.232582725446665,0.117647058823529,0.588235294117647,0.217864923747277,"X"
"1236","Bologna-Udinese",2.845,3.04636363636364,2.69045454545455,3.08,3.2,3.3,"1-2","27/09/2015",0.351493848857645,0.371684406149687,0.328260220829603,0.324675324675325,0.303030303030303,0.3125,"2"
"1237","Empoli-Inter",3.43136363636364,3.19545454545455,2.24318181818182,3.7,3.37,2.38,"0-1","06/01/2016",0.291429328387866,0.44579533941236,0.312944523470839,0.27027027027027,0.420168067226891,0.29673590504451,"2"
"1238","Napoli-Carpi",1.17363636363636,7.17454545454545,17.3486363636364,1.2,8.3,22,"1-0","07/02/2016",0.85205267234702,0.0576414179788822,0.139381652306133,0.833333333333333,0.0454545454545455,0.120481927710843,"1"
"1239","Carpi-Udinese",3.06181818181818,3.16363636363636,2.44590909090909,3.3,3.26,2.6,"2-1","09/01/2016",0.326603325415677,0.408845939416466,0.316091954022989,0.303030303030303,0.384615384615385,0.306748466257669,"1"
"1240","Napoli-Sampdoria",1.35454545454545,5.18954545454545,8.52590909090909,1.5,5.6,9.72,"2-2","30/08/2015",0.738255033557049,0.117289545236445,0.19269510379259,0.666666666666667,0.102880658436214,0.178571428571429,"X"
"1241","Fiorentina-Torino",1.83272727272727,3.42727272727273,4.665,1.9,3.65,5.2,"2-0","24/01/2016",0.545634920634921,0.214362272240086,0.291777188328912,0.526315789473684,0.192307692307692,0.273972602739726,"1"
"1242","Genoa-Fiorentina",3.265,3.22454545454545,2.28818181818182,3.5,3.4,2.4,"0-0","31/01/2016",0.306278713629403,0.437028208184346,0.310121229207782,0.285714285714286,0.416666666666667,0.294117647058824,"X"
"1243","Torino-Juventus",5.22,3.32652173913043,1.79913043478261,5.72,3.49,1.85,"1-4","20/03/2016",0.191570881226054,0.55582406959884,0.300614298784473,0.174825174825175,0.54054054054054,0.286532951289398,"2"
"1244","Sampdoria-Sassuolo",2.30454545454545,3.24318181818182,3.23681818181818,2.4,3.41,3.5,"1-3","06/12/2015",0.433925049309666,0.308945372840893,0.308339173090399,0.416666666666667,0.285714285714286,0.293255131964809,"2"
"1245","Empoli-Bologna",2.37521739130435,3.24,3.09260869565217,2.5,3.34,3.3,"0-0","01/05/2016",0.421014094819696,0.323351609728666,0.308641975308642,0.4,0.303030303030303,0.29940119760479,"X"
"1246","Sassuolo-Torino",2.41318181818182,3.16272727272727,3.12863636363636,2.5,3.31,3.35,"1-1","20/01/2016",0.41439065737427,0.319628069155892,0.31618281115263,0.4,0.298507462686567,0.302114803625378,"X"
"1247","Bologna-Atalanta",2.72272727272727,3.05227272727273,2.78954545454545,2.96,3.21,2.92,"3-0","01/11/2015",0.367278797996661,0.358481342675575,0.327624720774385,0.337837837837838,0.342465753424658,0.311526479750779,"1"
"1248","AC Milan-Chievo",1.70909090909091,3.56454545454545,5.39818181818182,1.74,3.8,5.8,"1-0","28/10/2015",0.585106382978723,0.18524755810037,0.280540678398368,0.574712643678161,0.172413793103448,0.263157894736842,"1"
"1249","Atalanta-Palermo",1.72636363636364,3.57818181818182,5.23590909090909,1.85,3.75,5.8,"3-0","06/12/2015",0.579252238020009,0.190988801111208,0.279471544715447,0.54054054054054,0.172413793103448,0.266666666666667,"1"
"1250","Chievo-Empoli",2.39454545454545,3.02318181818182,3.30545454545455,2.55,3.15,3.65,"1-1","17/01/2016",0.417615793470008,0.302530253025302,0.330777326717787,0.392156862745098,0.273972602739726,0.317460317460317,"X"
"1251","Empoli-Juventus",5.35818181818182,3.54954545454545,1.71818181818182,6.04,3.7,1.77,"1-3","08/11/2015",0.186630471666101,0.582010582010581,0.281726213343578,0.165562913907285,0.564971751412429,0.27027027027027,"2"
"1252","AS Roma-Genoa",1.51318181818182,4.18818181818182,6.76227272727273,1.57,4.6,7.5,"2-0","20/12/2015",0.660859116851907,0.147879276735901,0.238767093553288,0.636942675159236,0.133333333333333,0.217391304347826,"1"
"1253","Sampdoria-Napoli",6.88045454545455,4.23727272727273,1.49636363636364,7.5,4.57,1.55,"2-4","24/01/2016",0.145339234987118,0.668286755771566,0.236000858184939,0.133333333333333,0.645161290322581,0.218818380743982,"2"
"1254","Carpi-Juventus",10.4772727272727,4.60045454545455,1.35590909090909,12,4.95,1.4,"2-3","20/12/2015",0.0954446854663777,0.73751257123701,0.217369825116095,0.0833333333333333,0.714285714285714,0.202020202020202,"2"
"1255","Torino-Empoli",1.94090909090909,3.30636363636364,4.29727272727273,2.02,3.42,4.6,"0-1","10/01/2016",0.515222482435597,0.232705733023059,0.302447071762441,0.495049504950495,0.217391304347826,0.292397660818713,"2"
"1256","Atalanta-Sampdoria",1.955,3.42227272727273,4.04136363636364,2.1,3.7,4.4,"2-1","28/09/2015",0.51150895140665,0.247441232707232,0.292203479877806,0.476190476190476,0.227272727272727,0.27027027027027,"1"
"1257","Genoa-Carpi",1.59,3.77954545454545,6.28454545454545,1.64,3.95,7,"1-2","29/11/2015",0.628930817610063,0.159120497613193,0.26458208057727,0.609756097560976,0.142857142857143,0.253164556962025,"2"
"1258","Verona-Torino",2.875,3.31772727272727,2.48818181818182,3,3.5,2.63,"2-2","13/09/2015",0.347826086956522,0.401899890390939,0.301411152212632,0.333333333333333,0.380228136882129,0.285714285714286,"X"
"1259","Sampdoria-Inter",3.88636363636364,3.43272727272727,1.99136363636364,4.2,3.62,2.05,"1-1","04/10/2015",0.257309941520468,0.502168454690709,0.291313559322034,0.238095238095238,0.487804878048781,0.276243093922652,"X"
"1260","Lazio-Empoli",1.50434782608696,4.30826086956522,6.52478260869565,1.6,4.6,7.5,"2-0","17/04/2016",0.664739884393062,0.153261811154794,0.232112221213039,0.625,0.133333333333333,0.217391304347826,"1"
"1261","Frosinone-Bologna",2.90772727272727,3.15136363636364,2.56454545454545,3.25,3.3,2.7,"1-0","03/02/2016",0.343911208378928,0.389932647997165,0.317322948218664,0.307692307692308,0.37037037037037,0.303030303030303,"1"
"1262","Torino-Chievo",1.63636363636364,3.68090909090909,5.93545454545455,1.75,3.8,7.06,"1-2","07/02/2016",0.61111111111111,0.168479093276152,0.271672017782169,0.571428571428571,0.141643059490085,0.263157894736842,"2"
"1263","Frosinone-Udinese",3.49173913043478,3.37478260869565,2.18521739130435,3.8,3.54,3.66,"2-0","06/03/2016",0.286390237828415,0.457620374054914,0.296315382633342,0.263157894736842,0.273224043715847,0.282485875706215,"1"
"1264","Inter-Atalanta",1.54818181818182,4.00590909090909,6.42,1.66,4.33,7.5,"1-0","23/08/2015",0.645918966529653,0.155763239875389,0.249631226597073,0.602409638554217,0.133333333333333,0.23094688221709,"1"
"1265","Napoli-Sassuolo",1.30272727272727,5.51545454545455,9.95772727272727,1.33,6,11.05,"3-1","16/01/2016",0.767620376831823,0.100424521842334,0.181308719301137,0.75187969924812,0.0904977375565611,0.166666666666667,"1"
"1266","Napoli-Lazio",1.76590909090909,3.70272727272727,4.67136363636364,1.85,3.9,5.06,"5-0","20/09/2015",0.566280566280567,0.214070253965165,0.270071200589246,0.54054054054054,0.197628458498024,0.256410256410256,"1"
"1267","Udinese-Empoli",2.28454545454545,3.30818181818182,3.18772727272727,2.4,3.45,3.32,"1-2","19/09/2015",0.437723836052528,0.313703122771995,0.30228084638637,0.416666666666667,0.301204819277108,0.289855072463768,"2"
"1268","Sampdoria-Genoa",2.92173913043478,3.16217391304348,2.54782608695652,3.1,3.25,2.76,"0-3","08/05/2016",0.342261904761905,0.392491467576792,0.31623814106971,0.32258064516129,0.36231884057971,0.307692307692308,"2"
"1269","Atalanta-Udinese",3.2504347826087,3.24217391304348,2.27130434782609,3.52,3.39,2.43,"1-1","08/05/2016",0.307651150347779,0.440275650842266,0.308435027490948,0.284090909090909,0.411522633744856,0.294985250737463,"X"
"1270","Udinese-Verona",1.895,3.56227272727273,4.11272727272727,1.95,3.75,4.45,"2-0","28/02/2016",0.527704485488127,0.243147656940761,0.280719663136404,0.512820512820513,0.224719101123595,0.266666666666667,"1"
"1271","Carpi-Sassuolo",3.16739130434783,3.10913043478261,2.40521739130435,3.35,3.23,2.6,"1-3","02/04/2016",0.315717227179135,0.415762834417932,0.321633337994686,0.298507462686567,0.384615384615385,0.309597523219814,"2"
"1272","Fiorentina-Palermo",1.65782608695652,3.9095652173913,5.20782608695652,1.75,4.22,5.75,"0-0","08/05/2016",0.603199580382901,0.192018700951745,0.255782918149466,0.571428571428571,0.173913043478261,0.23696682464455,"X"
"1273","Carpi-Genoa",2.73,3.07652173913043,2.77347826086957,2.88,3.25,2.95,"4-1","16/04/2016",0.366300366300366,0.36055808120395,0.32504239683437,0.347222222222222,0.338983050847458,0.307692307692308,"1"
"1274","Verona-Chievo",2.47590909090909,3.11045454545455,3.05045454545455,2.61,3.22,3.25,"3-1","20/02/2016",0.403892050670094,0.327819997019818,0.321496419698962,0.383141762452107,0.307692307692308,0.31055900621118,"1"
"1275","Frosinone-AC Milan",5.86454545454545,3.79909090909091,1.62818181818182,6.5,4,1.8,"2-4","20/12/2015",0.170516199038909,0.614182021217196,0.263220866235942,0.153846153846154,0.555555555555556,0.25,"2"
"1276","Torino-Verona",1.65909090909091,3.79636363636364,5.41545454545455,1.78,4.05,6.2,"0-0","31/01/2016",0.602739726027397,0.184656706395837,0.263409961685823,0.561797752808989,0.161290322580645,0.246913580246914,"X"
"1277","Empoli-Sampdoria",2.26521739130435,3.18217391304348,3.37217391304348,2.4,3.3,3.6,"1-1","12/03/2016",0.441458733205374,0.296544610624033,0.314250580680421,0.416666666666667,0.277777777777778,0.303030303030303,"X"
"1278","Fiorentina-Chievo",1.5,4.07818181818182,7.21045454545455,1.56,4.3,8,"2-0","20/12/2015",0.666666666666667,0.138687511819958,0.245207311636201,0.641025641025641,0.125,0.232558139534884,"1"
"1279","Frosinone-Empoli",3.32863636363636,3.28090909090909,2.23954545454545,3.57,3.45,2.38,"2-0","28/09/2015",0.30042332377441,0.446519180028416,0.304793571626489,0.280112044817927,0.420168067226891,0.289855072463768,"1"
"1280","Bologna-Carpi",2.15391304347826,3.14521739130435,3.99608695652174,4.33,3.45,4.48,"0-0","06/03/2016",0.464271295922487,0.25024480470025,0.317943046723804,0.23094688221709,0.223214285714286,0.289855072463768,"X"
"1281","Napoli-Torino",1.39772727272727,4.62272727272727,8.47227272727273,1.44,4.9,10,"2-1","06/01/2016",0.715447154471546,0.11803208326627,0.216322517207473,0.694444444444444,0.1,0.204081632653061,"1"
"1282","Udinese-Carpi",2.12173913043478,3.53695652173913,3.31347826086956,2.3,3.79,3.61,"1-2","15/05/2016",0.471311475409837,0.301797664348511,0.282728948985864,0.434782608695652,0.277008310249307,0.263852242744063,"2"
"1283","Torino-Udinese",1.76545454545455,3.51454545454545,4.96454545454545,1.84,3.69,5.28,"0-1","20/12/2015",0.566426364572604,0.201428309833364,0.284531815830316,0.543478260869565,0.189393939393939,0.2710027100271,"2"
"1284","Palermo-Empoli",2.39454545454545,3.16909090909091,3.14681818181818,2.5,3.31,3.4,"0-1","02/11/2015",0.417615793470008,0.317781308681208,0.315547905909352,0.4,0.294117647058824,0.302114803625378,"2"
"1285","Verona-Sampdoria",2.53434782608696,3.30304347826087,2.8295652173913,2.9,3.45,2.93,"0-3","05/03/2016",0.394578829987991,0.35341118623233,0.302751085954982,0.344827586206897,0.341296928327645,0.289855072463768,"2"
"1286","Udinese-AC Milan",3.14454545454545,3.23318181818182,2.36318181818182,3.3,3.32,2.46,"2-3","22/09/2015",0.318010985834057,0.423158299673014,0.309292844088289,0.303030303030303,0.40650406504065,0.301204819277108,"2"
"1287","Atalanta-Chievo",1.97913043478261,3.3395652173913,4.03521739130435,2.06,3.56,4.29,"1-0","24/04/2016",0.505272407732864,0.247818123047085,0.299440177060279,0.485436893203884,0.233100233100233,0.280898876404494,"1"
"1288","Sampdoria-Empoli",2.47454545454545,3.22818181818182,2.98954545454545,2.6,3.4,3.3,"1-1","29/10/2015",0.404114621601764,0.334499011707466,0.309771895240777,0.384615384615385,0.303030303030303,0.294117647058824,"X"
"1289","Inter-Sampdoria",1.515,4.19409090909091,6.63136363636364,1.57,4.35,7.5,"3-1","20/02/2016",0.66006600660066,0.150798546850367,0.238430692532784,0.636942675159236,0.133333333333333,0.229885057471264,"1"
"1290","Frosinone-Fiorentina",5.89608695652174,3.86695652173913,1.60608695652174,6.87,4.1,1.65,"0-0","20/03/2016",0.169604011503576,0.622631293990254,0.258601304250056,0.145560407569141,0.606060606060606,0.24390243902439,"X"
"1291","Frosinone-Napoli",13.765,6.765,1.21045454545455,17,7.71,1.3,"1-5","10/01/2016",0.0726480203414457,0.826135936913253,0.147819660014782,0.0588235294117647,0.769230769230769,0.12970168612192,"2"
"1292","Fiorentina-Frosinone",1.23,6.16909090909091,13.3145454545455,1.27,7,16.5,"4-1","01/11/2015",0.813008130081301,0.0751058309436021,0.162098437960507,0.78740157480315,0.0606060606060606,0.142857142857143,"1"
"1293","Genoa-AC Milan",2.74681818181818,3.20090909090909,2.67363636363636,3.3,3.3,2.86,"1-0","27/09/2015",0.364057587291081,0.374022441346481,0.312411246804885,0.303030303030303,0.34965034965035,0.303030303030303,"1"
"1294","AC Milan-Frosinone",1.25434782608696,6.17869565217391,11.214347826087,1.3,6.8,12.09,"3-3","01/05/2016",0.797227036395145,0.0891714806342803,0.161846456969953,0.769230769230769,0.0827129859387924,0.147058823529412,"X"
"1295","Juventus-Bologna",1.25181818181818,5.67954545454545,13.53,1.28,6.41,17,"3-1","04/10/2015",0.798838053740016,0.073909830007391,0.176070428171269,0.78125,0.0588235294117647,0.15600624024961,"1"
"1296","AS Roma-Atalanta",1.47409090909091,4.28681818181818,7.26363636363636,1.5,4.55,8.46,"0-2","29/11/2015",0.678384212149244,0.137672090112641,0.233273247799809,0.666666666666667,0.118203309692671,0.21978021978022,"2"
"1297","Napoli-AC Milan",1.55090909090909,4.00454545454545,6.41318181818182,1.65,4.33,7.4,"1-1","22/02/2016",0.644783118405628,0.155928839747679,0.249716231555051,0.606060606060606,0.135135135135135,0.23094688221709,"X"
"1298","Sampdoria-Bologna",1.93454545454545,3.36818181818182,4.18818181818182,2.02,3.5,4.5,"2-0","14/09/2015",0.516917293233084,0.238767093553288,0.29689608636977,0.495049504950495,0.222222222222222,0.285714285714286,"1"
"1299","Chievo-Sassuolo",3.30818181818182,3.00681818181818,2.405,3.57,3.1,2.6,"1-1","13/02/2016",0.30228084638637,0.415800415800416,0.332577475434618,0.280112044817927,0.384615384615385,0.32258064516129,"X"
"1300","Carpi-Palermo",2.28136363636364,3.16863636363636,3.34681818181818,2.38,3.3,3.8,"1-1","30/01/2016",0.438334329547718,0.298791253565123,0.315593171711376,0.420168067226891,0.263157894736842,0.303030303030303,"X"
"1301","Udinese-Sampdoria",2.10272727272727,3.36772727272727,3.59090909090909,2.16,3.54,3.9,"1-0","22/11/2015",0.475572849113706,0.278481012658228,0.296936158725874,0.462962962962963,0.256410256410256,0.282485875706215,"1"
"1302","Empoli-Verona",1.89782608695652,3.50913043478261,4.15739130434783,1.97,3.61,4.5,"1-0","20/04/2016",0.526918671248569,0.240535452834135,0.284970883409738,0.50761421319797,0.222222222222222,0.277008310249307,"1"
"1303","Empoli-Chievo",2.25863636363636,3.18636363636364,3.38318181818182,2.42,3.31,3.6,"1-3","23/08/2015",0.442745019118536,0.295579739352411,0.313837375178316,0.413223140495868,0.277777777777778,0.302114803625378,"2"
"1304","Atalanta-Napoli",6.575,4.19272727272727,1.52136363636364,7.5,4.53,1.7,"1-3","20/12/2015",0.152091254752852,0.657305049297877,0.238508239375542,0.133333333333333,0.588235294117647,0.22075055187638,"2"
